518;Work from home node backend tech lead / ref. 0111e;Barranquilla;Salario a convenir;2023-03-28;2023-04-27;7;1
519;Work from home node team lead / ref. 0111e;Cartagena;Salario a convenir;2023-03-28;2023-04-27;7;1
520;Work from home node team lead / ref. 0111e;Medellin;Salario a convenir;2023-03-28;2023-04-27;7;1
521;Work from home node team lead / ref. 0111e;Bogota;Salario a convenir;2023-03-28;2023-04-27;7;1
522;Work from home senior node developer / ref. 0111e;Cartagena;Salario a convenir;2023-03-28;2023-04-27;5;1
523;Work from home senior node developer / ref. 0111e;Bucaramanga;Salario a convenir;2023-03-28;2023-04-27;5;1
524;Work from home junior/midlevel node developer / ref. 0111e;Cucuta;Salario a convenir;2023-03-28;2023-04-27;2;1
525;Work from home node backend architect / ref. 0111e;Bogota;Salario a convenir;2023-03-28;2023-04-27;6;1
526;Work from home senior node developer / ref. 0111e;Cucuta;Salario a convenir;2023-03-28;2023-04-27;5;1
527;Work from home junior/midlevel node developer / ref. 0111e;Cali;Salario a convenir;2023-03-28;2023-04-27;2;1
528;Work from home junior/midlevel node developer / ref. 0111e;Barranquilla;Salario a convenir;2023-03-28;2023-04-27;2;1
529;Work from home semi senior node developer / ref. 0111e;Cucuta;Salario a convenir;2023-03-28;2023-04-27;3;1
530;Work from home android architect / ref. 0046e;Medellin;Salario a convenir;2023-03-29;2023-04-28;6;1
531;Work from home android architect / ref. 0046e;Bogota;Salario a convenir;2023-03-29;2023-04-28;6;1
532;Work from home ux content strategy manager / ref. 0066e;Cali;Salario a convenir;2023-03-29;2023-04-28;7;1
533;Work from home ux content strategy manager / ref. 0066e;Bogota;Salario a convenir;2023-03-29;2023-04-28;7;1
534;Work from home ux/ui leader / ref. 0066e;Medellin;Salario a convenir;2023-03-29;2023-04-28;10;1
535;Work from home ux/ui leader / ref. 0066e;Cartagena;Salario a convenir;2023-03-29;2023-04-28;10;1
536;Work from home ux/ui leader / ref. 0066e;Cali;Salario a convenir;2023-03-29;2023-04-28;10;1
537;Work from home ux/ui developer / ref. 0066e;Bogota;Salario a convenir;2023-03-29;2023-04-28;6;1
538;Work from home ux/ui developer / ref. 0066e;Medellin;Salario a convenir;2023-03-29;2023-04-28;6;1
539;Work from home ux/ui developer / ref. 0066e;Barranquilla;Salario a convenir;2023-03-29;2023-04-28;6;1
540;Work from home angular architect / ref. 0615e;Barranquilla;Salario a convenir;2023-03-29;2023-04-28;6;1
541;Work from home angular architect / ref. 0615e;Cucuta;Salario a convenir;2023-03-29;2023-04-28;6;1
542;Work from home data scientist / data engineer / ref. 0960e;Barranquilla;Salario a convenir;2023-03-29;2023-04-28;5;1
543;Work from home data scientist / data engineer / ref. 0960e;Bogota;Salario a convenir;2023-03-29;2023-04-28;5;1
544;Work from home tasks management specialist / ref. 0073e;Bogota;Salario a convenir;2023-03-29;2023-04-28;3;1
545;Work from home tasks management specialist / ref. 0073e;Cali;Salario a convenir;2023-03-29;2023-04-28;3;1
546;Work from home react native developer / ref. 0198e;Cartagena;Salario a convenir;2023-03-29;2023-04-28;5;1
547;Work from home tasks management specialist / ref. 0073e;Medellin;Salario a convenir;2023-03-29;2023-04-28;3;1
548;Work from home ios tech lead / ref. 0047e;Bogota;Salario a convenir;2023-03-29;2023-04-28;7;1
549;Work from home ios architect / ref. 0047e;Cali;Salario a convenir;2023-03-29;2023-04-28;6;1
550;Work from home ios tech lead / ref. 0047e;Medellin;Salario a convenir;2023-03-29;2023-04-28;7;1
551;Work from home ios architect / ref. 0047e;Barranquilla;Salario a convenir;2023-03-29;2023-04-28;6;1
552;Work from home ios tech lead / ref. 0047e;Cali;Salario a convenir;2023-03-29;2023-04-28;7;1
553;Work from home golang tech lead / ref. 0138e;Bogota;Salario a convenir;2023-03-29;2023-04-28;7;1
554;Work from home golang tech lead / ref. 0138e;Medellin;Salario a convenir;2023-03-29;2023-04-28;7;1
555;Work from home golang architect / ref. 0138e;Medellin;Salario a convenir;2023-03-29;2023-04-28;6;1
556;Work from home golang architect / ref. 0138e;Barranquilla;Salario a convenir;2023-03-29;2023-04-28;6;1
557;Jefe de desarrollo abap;Bogota;Salario a convenir;2023-03-24;2023-04-23;5;1
558;Work from home python engineer / research + development / ref. 0071e (rd);Cartagena;Salario a convenir;2023-03-28;2023-04-27;4;1
559;Work from home python engineer / research + development / ref. 0071e (rd);Cucuta;Salario a convenir;2023-03-28;2023-04-27;4;1
560;Work from home java architect / ref. 0003e;Bogota;Salario a convenir;2023-03-28;2023-04-27;6;1
561;Work from home java architect / ref. 0003e;Medellin;Salario a convenir;2023-03-28;2023-04-27;6;1
562;Work from home java tech lead / ref. 0003e;Cali;Salario a convenir;2023-03-28;2023-04-27;7;1
563;Work from home java tech lead / ref. 0003e;Barranquilla;Salario a convenir;2023-03-28;2023-04-27;7;1
564;Work from home java tech lead / ref. 0003e;Cucuta;Salario a convenir;2023-03-28;2023-04-27;7;1
565;Work from home java tech lead / ref. 0003e;Bogota;Salario a convenir;2023-03-28;2023-04-27;7;1
566;Work from home java architect / ref. 0003e;Bucaramanga;Salario a convenir;2023-03-28;2023-04-27;6;1
567;Work from home java architect / ref. 0003e;Barranquilla;Salario a convenir;2023-03-28;2023-04-27;6;1
568;Work from home java developer / ref. 0003e;Bogota;Salario a convenir;2023-03-28;2023-04-27;5;1
569;Work from home react tech lead / ref. 0169e;Cali;Salario a convenir;2023-03-28;2023-04-27;7;1
570;Work from home react tech lead / ref. 0169e;Barranquilla;Salario a convenir;2023-03-28;2023-04-27;7;1
571;Work from home react developer / ref. 0169e;Bogota;Salario a convenir;2023-03-28;2023-04-27;5;1
572;Work from home react architect / ref. 0169e;Cali;Salario a convenir;2023-03-28;2023-04-27;6;1
573;Work from home react developer / ref. 0169e;Cucuta;Salario a convenir;2023-03-28;2023-04-27;5;1
574;Work from home react architect / ref. 0169e;Barranquilla;Salario a convenir;2023-03-28;2023-04-27;6;1
575;Work from home react architect / ref. 0169e;Cucuta;Salario a convenir;2023-03-28;2023-04-27;6;1
576;Work from home react developer / ref. 0169e;Cali;Salario a convenir;2023-03-28;2023-04-27;5;1
577;Work from home node backend developer / ref. 0111e;Cartagena;Salario a convenir;2023-03-28;2023-04-27;4;1
578;Work from home node tech lead / ref. 0111e;Medellin;Salario a convenir;2023-03-28;2023-04-27;7;1
579;Work from home node architect / ref. 0111e;Cali;Salario a convenir;2023-03-28;2023-04-27;6;1
580;Work from home node tech lead / ref. 0111e;Bogota;Salario a convenir;2023-03-28;2023-04-27;7;1
581;Work from home node tech lead / ref. 0111e;Barranquilla;Salario a convenir;2023-03-28;2023-04-27;7;1
582;Work from home node developer / ref. 0111e;Cali;Salario a convenir;2023-03-28;2023-04-27;5;1
583;Work from home node developer / ref. 0111e;Medellin;Salario a convenir;2023-03-28;2023-04-27;5;1
584;Work from home node developer / ref. 0111e;Cucuta;Salario a convenir;2023-03-28;2023-04-27;5;1
585;Work from home node developer / ref. 0111e;Barranquilla;Salario a convenir;2023-03-28;2023-04-27;5;1
586;Work from home node architect / ref. 0111e;Bogota;Salario a convenir;2023-03-28;2023-04-27;6;1
587;Work from home node developer / ref. 0111e;Cartagena;Salario a convenir;2023-03-28;2023-04-27;5;1
588;Work from home ux research manager / ref. 0066e;Cucuta;Salario a convenir;2023-03-29;2023-04-28;7;1
589;Work from home react native architect / ref. 0198e;Cali;Salario a convenir;2023-03-29;2023-04-28;6;1
590;Work from home staff manager / ref. 0049e;Cartagena;Salario a convenir;2023-03-29;2023-04-28;3;1
591;Work from home staff manager / ref. 0049e;Medellin;Salario a convenir;2023-03-29;2023-04-28;3;1
592;Work from home staff manager / ref. 0049e;Barranquilla;Salario a convenir;2023-03-29;2023-04-28;3;1
593;Analista de soporte aplicaciones;Cota;0;2023-03-15;2023-04-14;1;1
594;Administrador/a de soluciones cloud;Bogota;Salario a convenir;2023-03-13;2023-04-12;4;1
595;Senior devops engineer;Remoto;Salario a convenir;2023-04-03;2023-05-07;8;1
596;Trabajo desde casa desarrollador react frontend / ref. 0169s;Cucuta;Salario a convenir;2023-03-28;2023-04-27;4;1
597;Trabajo desde casa desarrollador react frontend / ref. 0169s;Bogota;Salario a convenir;2023-03-28;2023-04-27;4;1
598;Ingeniero de desarrollo rpg as400 - contrato indefinido;Bogota;0;2023-04-03;2023-05-03;2;1
599;Trabajo desde casa desarrollador asp.net / investigación y desarrollo / ref. 0001s (rd);Barranquilla;Salario a convenir;2023-03-28;2023-04-27;4;1
600;Trabajo desde casa desarrollador asp.net / investigación y desarrollo / ref. 0001s (rd);Cartagena;Salario a convenir;2023-03-28;2023-04-27;4;1
601;Liderazgo  propiedad intelectual y desarrollo;Bogota;Salario a convenir;2023-03-08;2023-04-07;3;1
602;Trabajo desde casa qa de automatización senior / investigación y desarrollo / ref. 01…;Bogota;Salario a convenir;2023-03-28;2023-04-27;5;1
603;Trabajo desde casa desarrollador .net backend / ref. 0001s (rd);Bogota;Salario a convenir;2023-03-28;2023-04-27;4;1
604;Trabajo desde casa desarrollador .net backend / ref. 0001s (rd);Cucuta;Salario a convenir;2023-03-28;2023-04-27;4;1
605;Trabajo desde casa desarrollador .net backend / ref. 0001s (rd);Medellin;Salario a convenir;2023-03-28;2023-04-27;4;1
606;Trabajo desde casa desarrollador de automatización de qa / i + d / ref. 0050s (rd);Medellin;Salario a convenir;2023-03-29;2023-04-28;4;1
607;Desarrollador fullstack .net/angular  remoto;Bogota;0;2023-03-23;2023-04-22;2;1
608;Work from home it support analyst / ref. 0080e;Barranquilla;Salario a convenir;2023-03-29;2023-04-28;1;1
609;Trabajo desde casa desarrollador fullstack .net + angular / ref. 0001s (rd);Medellin;Salario a convenir;2023-03-28;2023-04-27;4;1
610;Trabajo desde casa desarrollador fullstack .net + angular / ref. 0001s (rd);Cucuta;Salario a convenir;2023-03-28;2023-04-27;4;1
611;Líder técnico java;Bogota;Salario a convenir;2023-03-21;2023-04-20;3;1
612;Work from home angular developer / ref. 0615e;Cali;Salario a convenir;2023-03-29;2023-04-28;5;1
613;Work from home angular developer / ref. 0615e;Barranquilla;Salario a convenir;2023-03-29;2023-04-28;5;1
614;Desarrollador full stack bilingue;Remoto;Salario a convenir;2023-03-24;2023-04-23;4;1
615;Profesional de gestión de incidentes de desarrollo (.net, java, pl sql, soa);Bogota;0;2023-03-22;2023-04-21;2;1
616;Cloud administrator aws proficient;Remoto;Salario a convenir;2023-03-24;2023-04-23;2;1
617;Trabajo desde casa devops / i+d / ref. 0121s (rd);Medellin;Salario a convenir;2023-03-30;2023-04-29;4;1
618;Trabajo desde casa senior devops / i+d / ref. 0121s (rd);Cali;Salario a convenir;2023-03-30;2023-04-29;5;1
619;Trabajo desde casa senior devops / i+d / ref. 0121s (rd);Barranquilla;Salario a convenir;2023-03-30;2023-04-29;5;1
620;Líder de aplicaciones;Bogota;0;2023-03-09;2023-04-08;3;1
621;Trabajo desde casa desarrollador react frontend / ref. 0169s;Bucaramanga;Salario a convenir;2023-03-28;2023-04-27;4;1
622;Trabajo desde casa desarrollador react frontend / ref. 0169s;Barranquilla;Salario a convenir;2023-03-28;2023-04-27;4;1
623;Trabajo desde casa desarrollador react frontend / ref. 0169s;Medellin;Salario a convenir;2023-03-28;2023-04-27;4;1
624;Trabajo desde casa desarrollador react frontend / ref. 0169s;Cartagena;Salario a convenir;2023-03-28;2023-04-27;4;1
625;Analista de desarrollo y soporte de software / Bogota;Bogota;0;2023-03-23;2023-04-22;1;1
626;Application engineer proficient;Remoto;Salario a convenir;2023-03-29;2023-04-28;3;1
627;Cloud network engineer senior;Remoto;Salario a convenir;2023-03-31;2023-04-30;4;1
628;Devops specialist;Remoto;Salario a convenir;2023-03-13;2023-04-12;3;1
629;Trabajo desde casa desarrollador asp.net / investigación y desarrollo / ref. 0001s (rd);Cucuta;Salario a convenir;2023-03-28;2023-04-27;4;1
630;Trabajo desde casa desarrollador asp.net / investigación y desarrollo / ref. 0001s (rd);Bogota;Salario a convenir;2023-03-28;2023-04-27;4;1
631;Practicante administrador de la configuración (técnico-tecnólogo);Bogota;Salario a convenir;2023-03-27;2023-04-26;0;1
632;Administrador de ambientes no productivos senior;Remoto;Salario a convenir;2023-03-31;2023-04-29;5;1
633;Trabajo desde casa desarrollador node senior / ref. 0111s;Cali;Salario a convenir;2023-03-28;2023-04-27;5;1
634;Administrador cloud;Remoto;Salario a convenir;2023-03-17;2023-04-16;4;1
635;Trabajo desde casa gerente de soluciones / i+d / ref. 0049s (rd);Cali;Salario a convenir;2023-03-30;2023-04-29;5;1
636;Trabajo desde casa qa de automatización senior / investigación y desarrollo / ref. 01…;Cali;Salario a convenir;2023-03-28;2023-04-27;5;1
637;Trabajo desde casa qa de automatización senior / investigación y desarrollo / ref. 01…;Medellin;Salario a convenir;2023-03-28;2023-04-27;5;1
638;Trabajo desde casa qa de automatización senior / investigación y desarrollo / ref. 01…;Barranquilla;Salario a convenir;2023-03-28;2023-04-27;5;1
639;Trabajo desde casa desarrollador .net backend / ref. 0001s (rd);Cali;Salario a convenir;2023-03-28;2023-04-27;4;1
640;Trabajo desde casa desarrollador .net backend / ref. 0001s (rd);Cartagena;Salario a convenir;2023-03-28;2023-04-27;4;1
641;Trabajo desde casa desarrollador de automatización de qa / i + d / ref. 0050s (rd);Cali;Salario a convenir;2023-03-29;2023-04-28;4;1
642;Trabajo desde casa desarrollador de automatización de qa / i + d / ref. 0050s (rd);Barranquilla;Salario a convenir;2023-03-29;2023-04-28;4;1
643;Trabajo desde casa desarrollador de automatización de qa / i + d / ref. 0050s (rd);Bogota;Salario a convenir;2023-03-29;2023-04-28;4;1
644;Trabajo desde casa desarrollador java backend / ref. 0003s;Bogota;Salario a convenir;2023-03-29;2023-04-28;4;1
645;Trabajo desde casa desarrollador java backend / ref. 0003s;Medellin;Salario a convenir;2023-03-29;2023-04-28;4;1
646;Trabajo desde casa desarrollador java backend / ref. 0003s;Bucaramanga;Salario a convenir;2023-03-29;2023-04-28;4;1
647;Trabajo desde casa desarrollador fullstack .net + angular / ref. 0001s (rd);Cartagena;Salario a convenir;2023-03-28;2023-04-27;4;1
648;Líder técnico java (remoto);Remoto;0;2023-03-28;2023-04-27;5;1
649;Líder técnico java (remoto);Remoto;0;2023-03-28;2023-04-27;5;1
650;Trabajo desde casa desarrollador java senior / ref. 0003s;Cali;Salario a convenir;2023-03-29;2023-04-28;5;1
651;Líder técnico java (remoto);Bogota;0;2023-03-10;2023-04-09;5;1
652;Líder técnico java (remoto);Bogota;0;2023-04-04;2023-05-04;5;1
653;Tibco developer;Remoto;0;2023-03-29;2023-04-28;4;1
654;Networks sd-wan support senior;Remoto;Salario a convenir;2023-03-29;2023-04-28;4;1
655;Desarrollador java senior;Remoto;Salario a convenir;2023-03-23;2023-04-22;3;1
656;Analista desarrollador;Remoto;0;2023-03-15;2023-04-14;2;1
657;Líder técnico java  remoto;Remoto;0;2023-03-07;2023-04-06;5;1
658;Desarrollador senior;Bogota alrededores;0;2023-03-28;2023-04-27;2;1
659;Consultor sap fi junior y/o semisenior - remoto;Remoto;0;2023-03-22;2023-04-21;2;1
660;Trabajo desde casa devops / i+d / ref. 0121s (rd);Bogota;Salario a convenir;2023-03-30;2023-04-29;4;1
661;Trabajo desde casa senior devops / i+d / ref. 0121s (rd);Bogota;Salario a convenir;2023-03-30;2023-04-29;5;1
662;Desarrollador rpg;Remoto;0;2023-03-20;2023-04-19;3;1
663;Trabajo desde casa ingeniero .net + angular / investigación y desarrollo / ref. 0001s (rd);Cartagena;Salario a convenir;2023-03-28;2023-04-27;4;1
664;Trabajo desde casa ingeniero .net + angular / investigación y desarrollo / ref. 0001s (rd);Cucuta;Salario a convenir;2023-03-28;2023-04-27;4;1
665;Ingeniero de soporte ibm bilingue;Remoto;Salario a convenir;2023-03-22;2023-04-21;4;1
666;Líder admistrador bases de datos y sap;Soledad;Salario a convenir;2023-03-09;2023-04-08;4;1
667;Coordinador de software y desarrollo;Soledad;Salario a convenir;2023-03-09;2023-04-08;4;1
668;Trabajo desde casa analista de qa senior / investigación y desarrollo / ref. 0027s (rd);Medellin;Salario a convenir;2023-03-30;2023-04-29;5;1
669;Trabajo desde casa gerente de ingenieria de software / i+d / ref. 0049s (rd);Bogota;Salario a convenir;2023-03-29;2023-04-28;5;1
670;Trabajo desde casa gerente de ingenieria de software / i+d / ref. 0049s (rd);Barranquilla;Salario a convenir;2023-03-29;2023-04-28;5;1
671;Trabajo desde casa gerente de ingenieria de software / i+d / ref. 0049s (rd);Medellin;Salario a convenir;2023-03-29;2023-04-28;5;1
672;Trabajo desde casa scrum master / i+d / ref. 0073s (rd);Bogota;Salario a convenir;2023-03-29;2023-04-28;4;1
673;Trabajo desde casa scrum master / i+d / ref. 0073s (rd);Medellin;Salario a convenir;2023-03-29;2023-04-28;4;1
674;Desarrollador de software/bots, teletrabajo - conocimiento en cari ia;Remoto;0;2023-03-31;2023-04-30;2;1
675;Programador middleware - middleware engineer directo e indefinido + excelentes beneficios;Bogota;Salario a convenir;2023-03-09;2023-04-08;2;1
676;Ingeniero de desarrollo;Bogota;0;2023-03-07;2023-04-06;2;1
677;Ingeniero de desarrollo;Bogota;0;2023-03-24;2023-04-23;2;1
678;Trabajo desde casa ingeniero python backend / investigación y desarrollo / ref. 0071s (rd);Cali;Salario a convenir;2023-03-28;2023-04-27;4;1
679;Programador nivel ii -  remoto;Remoto;0;2023-03-08;2023-04-07;3;1
680;Bau - desarrollador;Remoto;Salario a convenir;2023-03-22;2023-04-21;3;1
681;Trabajo desde casa agile coach / ref. 0073s (dlvr);Barranquilla;Salario a convenir;2023-03-30;2023-04-29;3;1
682;Trabajo desde casa agile coach / ref. 0073s (dlvr);Medellin;Salario a convenir;2023-03-30;2023-04-29;3;1
683;Trabajo desde casa agile coach / i+d / ref. 0073s (rd);Cali;Salario a convenir;2023-03-30;2023-04-29;4;1
684;Trabajo desde casa agile coach / i+d / ref. 0073s (rd);Bogota;Salario a convenir;2023-03-30;2023-04-29;4;1
685;Trabajo desde casa agile coach / i+d / ref. 0073s (rd);Medellin;Salario a convenir;2023-03-30;2023-04-29;4;1
686;Devops - devops engineer directo e indefinido+ beneficios sin inglés requerido;Bogota;Salario a convenir;2023-03-11;2023-04-10;2;1
687;Desarrollador adf oracle semi senior - senior;Bogota;Salario a convenir;2023-03-30;2023-04-29;3;1
688;Desarrollador etl/datastage junior;Bogota;Salario a convenir;2023-03-29;2023-04-28;1;1
689;Trabajo desde casa desarrollador node senior / ref. 0111s;Cartagena;Salario a convenir;2023-03-28;2023-04-27;5;1
690;Trabajo desde casa desarrollador node senior / ref. 0111s;Barranquilla;Salario a convenir;2023-03-28;2023-04-27;5;1
691;Trabajo desde casa desarrollador node senior / ref. 0111s;Cucuta;Salario a convenir;2023-03-28;2023-04-27;5;1
692;Ingeniero de aplicaciones full stack;Remoto;0;2023-03-08;2023-04-07;2;1
693;Trabajo desde casa gerente de soluciones / i+d / ref. 0049s (rd);Barranquilla;Salario a convenir;2023-03-30;2023-04-29;5;1
694;Trabajo desde casa gerente de soluciones / i+d / ref. 0049s (rd);Bogota;Salario a convenir;2023-03-30;2023-04-29;5;1
695;Técnico de software;Cartagena;Salario a convenir;2023-03-21;2023-04-20;0;1
696;Analista ssr cobol;Bogota;Salario a convenir;2023-03-07;2023-04-06;2;1
697;Rpa developer - bilingüe;Remoto;Salario a convenir;2023-04-05;2023-05-05;2;1
698;Ingeniero de software;Bogota;0;2023-03-22;2023-04-21;1;1
699;Trabajo desde casa scrum master / ref. 0073s (dlvr);Medellin;Salario a convenir;2023-03-30;2023-04-29;3;1
700;Trabajo desde casa scrum master / ref. 0073s (dlvr);Bogota;Salario a convenir;2023-03-30;2023-04-29;3;1
701;Trabajo desde casa desarrollador java backend / ref. 0003s;Cucuta;Salario a convenir;2023-03-29;2023-04-28;4;1
702;Trabajo desde casa desarrollador java backend / ref. 0003s;Barranquilla;Salario a convenir;2023-03-29;2023-04-28;4;1
703;Trabajo desde casa desarrollador java backend / ref. 0003s;Cartagena;Salario a convenir;2023-03-29;2023-04-28;4;1
704;Trabajo desde casa desarrollador java senior / ref. 0003s;Cartagena;Salario a convenir;2023-03-29;2023-04-28;5;1
705;Trabajo desde casa desarrollador java senior / ref. 0003s;Barranquilla;Salario a convenir;2023-03-29;2023-04-28;5;1
706;Trabajo desde casa desarrollador java senior / ref. 0003s;Bogota;Salario a convenir;2023-03-29;2023-04-28;5;1
707;Arquitecto de software;Remoto;0;2023-03-29;2023-04-28;5;1
708;Analista programador;Cali;0;2023-03-21;2023-04-20;2;1
709;Trabajo desde casa gerente de personal de desarrollo de software / ref. 0049s (dlvr);Bogota;Salario a convenir;2023-03-29;2023-04-28;4;1
710;Trabajo desde casa gerente de personal de desarrollo de software / ref. 0049s (dlvr);Barranquilla;Salario a convenir;2023-03-29;2023-04-28;4;1
711;Android developer - remote - colombia;Remoto;Salario a convenir;2023-04-03;2023-05-03;5;1
712;Desarrollador ssr;Remoto;0;2023-03-14;2023-04-13;2;1
713;Senior developer qliksense;Bogota;Salario a convenir;2023-03-17;2023-04-16;2;1
714;Desarrollador magento junior bilingüe;Remoto;Salario a convenir;2023-03-15;2023-04-14;2;1
715;Ingeniero de sistemas con experiencia en desarrollo de etl;Bogota;0;2023-03-30;2023-04-29;2;1
716;Desarrollador host cobol;Remoto;Salario a convenir;2023-03-03;2023-05-02;2;1
717;Desarrollador iseries;Remoto;Salario a convenir;2023-03-31;2023-04-30;2;1
718;Global servicenow developer;Remoto;Salario a convenir;2023-03-15;2023-04-14;3;1
719;Desarrollador python - remoto;Remoto;0;2023-03-23;2023-04-22;3;1
720;Desarrollador de java;Remoto;0;2023-03-09;2023-04-08;3;1
721;Desarrollador fullstack .net-angular;Remoto;0;2023-03-07;2023-04-06;3;1
722;Desarrollador aso/apx;Remoto;Salario a convenir;2023-03-14;2023-04-13;5;1
723;Desarrollador backend .net junior;Bogota;0;2023-03-10;2023-04-09;1;1
724;Ingeniero de desarrollo/soporte de aplicaciones .net-trabajo remoto colombia;Remoto;Salario a convenir;2023-03-22;2023-04-21;2;1
725;Ingeniero de desarrollo/soporte de aplicaciones .net-Bogota;Bogota;Salario a convenir;2023-03-22;2023-04-21;2;1
726;Líder técnico;Bogota;0;2023-03-15;2023-04-14;7;1
727;Desarrollador java senior;Remoto;0;2023-03-16;2023-04-15;3;1
728;Developer - power builder;Bogota;Salario a convenir;2023-03-17;2023-04-16;5;1
729;Lider de desarrollo java;Bogota;0;2023-04-05;2023-05-05;4;1
730;Desarrollador vue y pyton;Remoto;0;2023-03-30;2023-04-29;3;1
731;Desarrollador php - Bogota;Remoto;0;2023-03-10;2023-04-09;2;1
732;Desarrollador next js/remoto;Remoto;0;2023-03-02;2023-05-01;3;1
733;Ingeniero de sistemas o afines con experiencia en wordpress;Remoto;Salario a convenir;2023-03-15;2023-04-14;4;1
734;Ingeniero de sistema / desarrollador;Barranquilla;Salario a convenir;2023-04-05;2023-05-05;1;1
735;Líder técnico fullstack;Remoto;0;2023-03-24;2023-04-23;3;1
736;Profesional en ingeniería de sistemas, con experiencia en desarrollo de software en bases de…;Bogota;0;2023-03-16;2023-04-15;1;1
737;Cloud security engineer azure;Remoto;0;2023-04-04;2023-05-04;3;1
738;Especialista adobe analytics;Remoto;Salario a convenir;2023-03-13;2023-04-12;3;1
739;Coordinador de proyectos it sap;Copacabana;0;2023-03-29;2023-04-28;3;1
740;Líder técnico/ nodejs y react;Bogota;Salario a convenir;2023-03-13;2023-04-12;3;1
741;Lider propiedad intelectual y desarrollo;Bogota;Salario a convenir;2023-03-13;2023-04-12;3;1
742;Analista ti/to;Remoto;Salario a convenir;2023-01-16;2023-04-16;3;1
743;Analista programador;Cartago;0;2023-04-04;2023-05-04;2;1
744;Programador genexus bantotal;Remoto;0;2023-03-21;2023-04-20;5;1
745;Desarrollador cobol  cvs y db2 - directo+indefinido+tu salario deseado+beneficios;Bogota;0;2023-03-22;2023-04-21;3;1
746;Desarrollador cobol conocimiento en cvs y db2 - directo+indefinido+tu salario deseado+beneficios;Bogota;0;2023-03-22;2023-04-21;3;1
747;Analista soa;Remoto;0;2023-03-15;2023-04-14;1;1
748;Desarrollo junior .net;Bogota;0;2023-03-27;2023-04-26;1;1
749;Analista de requerimientos sap;Bogota;0;2023-03-31;2023-04-30;1;1
750;Work from home junior scrum master / r+d / ref. 0073e (rd);Barranquilla;Salario a convenir;2023-03-30;2023-04-29;2;1
751;Work from home junior scrum master / r+d / ref. 0073e (rd);Cali;Salario a convenir;2023-03-30;2023-04-29;2;1
752;Desarrollador fullstack .net/angular  remoto;Bogota;0;2023-03-09;2023-04-08;2;1
753;Líder de soporte web y desarrollo;Remoto;Salario a convenir;2023-03-14;2023-04-13;2;1
754;Desarrollador senior;Bogota;0;2023-03-21;2023-04-20;2;1
755;Software engineer (.net);Bogota;0;2023-03-15;2023-04-14;2;1
756;Líder técnico;Remoto;0;2023-03-09;2023-04-08;5;1
757;Ingeniero/tecnico poplesoft;Remoto;Salario a convenir;2023-04-03;2023-05-03;5;1
758;Desarrollador bantotal genexus;Remoto;0;2023-03-27;2023-04-26;3;1
759;Work from home angular developer / ref. 0615e;Cartagena;Salario a convenir;2023-03-29;2023-04-28;5;1
760;Work from home angular developer / ref. 0615e;Cucuta;Salario a convenir;2023-03-29;2023-04-28;5;1
761;Work from home angular developer / ref. 0615e;Bogota;Salario a convenir;2023-03-29;2023-04-28;5;1
762;Líder técnico (aplicaciones móviles);Remoto;Salario a convenir;2023-03-07;2023-04-06;4;1
763;Analista senior ti;Cali;0;2023-04-03;2023-05-03;3;1
764;Ingeniero de desarrollo rpg as400 - contrato indefinido;Bogota;0;2023-03-10;2023-04-09;2;1
765;Desarrollador de aplicaciones it;Bogota;0;2023-03-13;2023-04-12;5;1
766;Desarrollador .net - hibrido medellin;Bogota;Salario a convenir;2023-03-14;2023-04-13;4;1
767;Desarrollador java semisenior;Remoto;0;2023-03-15;2023-04-14;3;1
768;Work from home angular developer / ref. 0615e;Medellin;Salario a convenir;2023-03-29;2023-04-28;5;1
769;Desarrolador java - angular por proyecto - remoto;Remoto;Salario a convenir;2023-03-18;2023-04-17;3;1
770;Analista desarrollador semi senior;Bogota;0;2023-03-30;2023-04-29;3;1
771;Consultor sap hcm;Bogota;0;2023-03-16;2023-04-15;4;1
772;Mirth developer;Remoto;Salario a convenir;2023-03-26;2023-04-25;1;1
773;Ingeniero junior de desarrollo;Bogota;0;2023-03-07;2023-04-06;2;1
774;Desarrollador junior;Remoto;0;2023-03-14;2023-04-13;1;1
775;Desarrollador iseries;Remoto;Salario a convenir;2023-03-24;2023-04-23;2;1
776;Líder de infraestructura it automatizacion;Bogota;0;2023-03-22;2023-04-21;2;1
777;Developer java bilingue (remoto);Remoto;0;2023-03-30;2023-04-29;4;1
778;Analista de desarrollo senior;Bogota;0;2023-03-16;2023-04-15;4;1
779;Freelance-- java - angular -- remoto;Remoto;Salario a convenir;2023-03-23;2023-04-22;2;1
780;Líder de tecnología;Cartagena;0;2023-03-29;2023-04-28;3;1
781;Desarrollador .net;Remoto;Salario a convenir;2023-03-15;2023-04-14;3;1
782;Desarrollador angular / .net core;Remoto;Salario a convenir;2023-03-22;2023-04-21;3;1
783;Desarrollador web fullstack;Bogota;0;2023-03-07;2023-04-06;4;1
784;Desarrollador web fullstack;Bogota;0;2023-03-27;2023-04-26;4;1
785;Desarrollador magento senior bilingüe;Remoto;Salario a convenir;2023-03-15;2023-04-14;4;1
786;Desarrollador plsql bilingüe;Medellin;0;2023-03-17;2023-04-16;2;1
787;Application architect;Remoto;Salario a convenir;2023-03-13;2023-04-12;5;1
788;Líder técnico bilingüe;Bogota;Salario a convenir;2023-03-17;2023-04-16;5;1
